action_type,step,expected_utility,state_quality
ActionType.TRANSFORM,2,-0.15242005533580494,302.69999999999993
ActionType.TRANSFORM,3,-0.08089874174284348,302.74999999999994
ActionType.TRANSFORM,4,0.05571880084999556,302.8
ActionType.TRANSFORM,5,0.296273934399375,302.85
ActionType.TRANSFORM,6,0.6885881262677283,302.9
ActionType.TRANSFORM,7,1.2670249692915792,302.95
ActionType.TRANSFORM,8,2.022891591241906,303.0
ActionType.TRANSFORM,9,2.9042077594300153,303.05
ActionType.TRANSFORM,10,3.855564864022331,303.1
ActionType.TRANSFORM,11,4.851766997927397,303.15
ActionType.TRANSFORM,12,5.896027640646796,303.20000000000005
ActionType.TRANSFORM,13,7.002379114973706,303.25000000000006
ActionType.TRANSFORM,14,8.1836402836164,303.3
ActionType.TRANSFORM,15,9.44792560968373,303.34999999999997
ActionType.TRANSFORM,16,10.799387293802631,303.40000000000003
ActionType.TRANSFORM,17,12.239835908247509,303.45000000000005
ActionType.TRANSFORM,18,13.769960115308226,303.5
ActionType.TRANSFORM,19,15.389991194806974,303.55
ActionType.TRANSFORM,20,17.099998233319255,303.6
ActionType.TRANSFORM,21,18.89999967767344,303.65000000000003
ActionType.TRANSFORM,22,20.78999994650084,303.70000000000005
ActionType.TRANSFORM,23,22.76999999191855,303.75
ActionType.TRANSFORM,24,24.839999998889212,303.8
ActionType.TRANSFORM,25,26.9999999998618,303.85
ActionType.TRANSFORM,26,29.24999999998412,303.9
ActionType.TRANSFORM,27,31.58999999999862,303.95
ActionType.TRANSFORM,28,34.020000000000415,304.0
ActionType.TRANSFORM,29,36.54000000000088,304.05
ActionType.TRANSFORM,30,39.15000000000123,304.1
ActionType.TRANSFORM,31,41.85,304.15
ActionType.TRANSFORM,32,44.64000000000197,304.20000000000005
ActionType.TRANSFORM,33,47.52000000000236,304.25000000000006
ActionType.TRANSFORM,34,50.49000000000105,304.3
ActionType.TRANSFORM,35,53.54999999999964,304.34999999999997
ActionType.TRANSFORM,36,56.700000000001836,304.40000000000003
ActionType.TRANSFORM,37,59.94000000000228,304.45000000000005
ActionType.TRANSFORM,38,63.270000000000785,304.5
ActionType.TRANSFORM,39,66.6900000000012,304.55
ActionType.TRANSFORM,40,70.20000000000164,304.6
ActionType.TRANSFORM,41,73.8000000000021,304.65000000000003
ActionType.TRANSFORM,42,77.49000000000258,304.70000000000005
ActionType.TRANSFORM,43,81.27000000000089,304.75
ActionType.TRANSFORM,44,85.14000000000135,304.8
ActionType.TRANSFORM,45,89.10000000000184,304.85
ActionType.TRANSFORM,46,93.14999999999999,304.9
ActionType.TRANSFORM,47,97.29000000000049,304.95
ActionType.TRANSFORM,48,101.52000000000099,305.0
ActionType.TRANSFORM,49,105.84000000000151,305.05
ActionType.TRANSFORM,50,110.25000000000205,305.1
ActionType.TRANSFORM,51,114.75,305.15
ActionType.TRANSFORM,52,119.3400000000032,305.20000000000005
ActionType.TRANSFORM,53,124.0200000000038,305.25000000000006
ActionType.TRANSFORM,54,128.79000000000167,305.3
ActionType.TRANSFORM,55,133.64999999999944,305.34999999999997
ActionType.TRANSFORM,56,138.60000000000286,305.40000000000003
ActionType.TRANSFORM,57,143.6400000000035,305.45000000000005
ActionType.TRANSFORM,58,148.7700000000012,305.5
ActionType.TRANSFER,59,140.7056422907154,305.3
ActionType.TRANSFER,60,146.69589529609445,305.40000000000003
ActionType.TRANSFER,61,148.00816238868134,305.415
ActionType.TRANSFER,62,142.08085088011563,305.44
ActionType.TRANSFER,63,152.47532551596402,305.34
ActionType.TRANSFER,64,157.06650645214623,305.39
ActionType.TRANSFORM,65,162.5051863812815,305.44
ActionType.TRANSFER,66,165.02559960348057,305.455
ActionType.TRANSFER,67,167.3059805888826,305.43
ActionType.TRANSFER,68,170.3034516849245,305.445
ActionType.TRANSFER,69,162.16698208786283,305.495
ActionType.TRANSFORM,70,168.07581714342342,305.54499999999996
ActionType.TRANSFORM,71,172.6035667393322,305.57
ActionType.TRANSFER,72,166.53599999818843,305.22
ActionType.TRANSFER,73,188.0424090300971,305.52000000000004
ActionType.TRANSFER,74,190.84565880164763,305.5350000000001
ActionType.TRANSFER,75,189.99600642790898,305.56000000000006
ActionType.TRANSFER,76,192.1974361433393,305.46000000000004
ActionType.TRANSFER,77,198.87193167429757,305.535
ActionType.TRANSFER,78,200.7554974567153,305.55
ActionType.TRANSFER,79,203.9590434426076,305.52500000000003
ActionType.TRANSFER,80,206.84241101042605,305.54
ActionType.TRANSFER,81,203.39023078892401,305.44000000000005
ActionType.TRANSFER,82,212.19255149888687,305.5400000000001
ActionType.TRANSFORM,83,218.57844983207525,305.59000000000003
ActionType.TRANSFORM,84,225.0525194717421,305.64
