action_type,step,expected_utility
ActionType.TRANSFER,299,1606.6571007260732
ActionType.TRANSFORM,300,1625.6293914374432
ActionType.TRANSFER,301,1582.1396430766165
ActionType.TRANSFER,302,1636.7664002919778
ActionType.TRANSFER,303,1575.973993764304
ActionType.TRANSFER,304,1557.7240985322944
ActionType.TRANSFER,305,1645.0654381304594
ActionType.TRANSFER,306,1658.5087240598502
ActionType.TRANSFER,307,1622.9934403078364
ActionType.TRANSFER,308,1662.9361783552813
ActionType.TRANSFORM,309,1682.3027235407314
ActionType.TRANSFORM,310,1701.7590913027739
ActionType.TRANSFER,311,1714.6699861738794
ActionType.TRANSFORM,312,1727.3051756697478
ActionType.TRANSFER,313,1691.814310952477
ActionType.TRANSFER,314,1732.5512828366225
ActionType.TRANSFORM,315,1752.301508524575
ActionType.TRANSFER,316,1764.1029623104203
ActionType.TRANSFORM,317,1784.0247442423
ActionType.TRANSFORM,318,1796.8999340707894
ActionType.TRANSFER,319,1749.0103869367238
ActionType.TRANSFER,320,1808.4180097779545
ActionType.TRANSFER,321,1757.35791672382
ActionType.TRANSFER,322,1819.9288200118522
ActionType.TRANSFER,323,1769.4047893013555
ActionType.TRANSFER,324,1734.7180507504268
ActionType.TRANSFER,325,1827.7349330534134
ActionType.TRANSFER,326,1842.0453001511833
ActionType.TRANSFER,327,1803.874197929144
ActionType.TRANSFER,328,1846.2977723474771
ActionType.TRANSFORM,329,1866.7769756601047
ActionType.TRANSFER,330,1880.725277526689
ActionType.TRANSFER,331,1842.5705905471423
ActionType.TRANSFER,332,1885.4941822576588
ActionType.TRANSFORM,333,1906.2008293914084
ActionType.TRANSFORM,334,1926.9972925430225
ActionType.TRANSFORM,335,1947.8835662126019
ActionType.TRANSFER,336,1960.6985278630177
ActionType.TRANSFER,337,1961.7534755865547
ActionType.TRANSFER,338,1918.3367593835237
ActionType.TRANSFER,339,1917.5522642347325
ActionType.TRANSFER,340,1969.1087745351729
ActionType.TRANSFER,341,1983.9906733671748
ActionType.TRANSFER,342,1995.039852428049
ActionType.TRANSFER,343,1994.373912922082
ActionType.TRANSFER,344,2003.8330225428126
ActionType.TRANSFER,345,2013.8748355564749
ActionType.TRANSFER,346,1973.6013484596406
ActionType.TRANSFER,347,2018.349342518931
ActionType.TRANSFORM,348,2039.8587485570667
ActionType.TRANSFORM,349,2061.457989304139
ActionType.TRANSFORM,350,2075.2801906198983
ActionType.TRANSFER,351,2088.7121384604575
ActionType.TRANSFER,352,2051.731847390276
ActionType.TRANSFER,353,1994.8175601136945
ActionType.TRANSFER,354,2096.0013721149
ActionType.TRANSFER,355,2111.4626932929636
ActionType.TRANSFER,356,2069.517396218725
ActionType.TRANSFER,357,2115.499356619355
ActionType.TRANSFORM,358,2137.5628672384473
ActionType.TRANSFORM,359,2159.7162248591853
ActionType.TRANSFER,360,2175.1295788919765
ActionType.TRANSFORM,361,2189.3357695886893
ActionType.TRANSFER,362,2156.4450581739634
ActionType.TRANSFER,363,2157.822589872612
ActionType.TRANSFER,364,2204.711044084426
ActionType.TRANSFORM,365,2227.2182550402085
ActionType.TRANSFER,366,2236.693579530488
ActionType.TRANSFER,367,2178.4443080901465
ActionType.TRANSFER,368,2249.05854966933
ActionType.TRANSFER,369,2140.6023822601246
ActionType.TRANSFER,370,2246.26985859514
ActionType.TRANSFER,371,2267.597160713506
ActionType.TRANSFORM,372,2290.4933584884284
ActionType.TRANSFER,373,2247.8055251327764
ActionType.TRANSFER,374,2295.9120540581794
ActionType.TRANSFORM,375,2318.946764819201
ActionType.TRANSFORM,376,2342.0713425517088
ActionType.TRANSFORM,377,2365.2857858077996
ActionType.TRANSFER,378,2378.780795199459
ActionType.TRANSFER,379,2377.8926113490243
ActionType.TRANSFER,380,2334.1497622973197
ActionType.TRANSFER,381,2383.154535972872
ActionType.TRANSFORM,382,2406.5995520275387
ActionType.TRANSFORM,383,2430.134567551778
ActionType.TRANSFORM,384,2445.1195840315813
ActionType.TRANSFER,385,2458.993634226103
ActionType.TRANSFER,386,2472.950761127286
ActionType.TRANSFER,387,2410.8938266383198
ActionType.TRANSFER,388,2485.864503117945
ActionType.TRANSFER,389,2423.4011370162116
ActionType.TRANSFER,390,2498.7748409428245
ActionType.TRANSFER,391,2383.1434958625823
ActionType.TRANSFER,392,2495.0578302482363
ActionType.TRANSFER,393,2518.1342426999468
ActionType.TRANSFORM,394,2542.3022028188902
ActionType.TRANSFER,395,2514.2185511054963
ActionType.TRANSFER,396,2555.293607719756
ActionType.TRANSFORM,397,2579.640383945529
ActionType.TRANSFORM,398,2604.076945717837
ActionType.TRANSFORM,399,2628.6032919657455
ActionType.TRANSFER,400,2600.1276704731545
ActionType.TRANSFER,401,2641.8589975377663
ActionType.TRANSFORM,402,2666.5642234629345
ActionType.TRANSFER,403,2665.009168327753
ActionType.TRANSFER,404,2635.291969827558
ActionType.TRANSFER,405,2686.576406638201
ActionType.TRANSFORM,406,2711.5051414067257
ActionType.TRANSFORM,407,2736.5236772853123
ActionType.TRANSFORM,408,2761.632013758696
ActionType.TRANSFER,409,2695.593925587768
ActionType.TRANSFER,410,2775.2378479434
ActionType.TRANSFER,411,2708.807963799701
ActionType.TRANSFER,412,2788.841326562894
ActionType.TRANSFER,413,2666.2798337003537
ActionType.TRANSFER,414,2784.5032453555723
ActionType.TRANSFER,415,2809.2423225515663
ActionType.TRANSFORM,416,2834.7528120190314
ActionType.TRANSFER,417,2785.9649105570816
ActionType.TRANSFER,418,2839.6745265185536
