action_type,step,expected_utility,state_quality
ActionType.TRANSFORM,68,3.4397879638957014,306.59999999999997
ActionType.TRANSFORM,69,3.490029673291728,306.65000000000003
ActionType.TRANSFORM,70,3.604967293782348,306.76000000000005
ActionType.TRANSFORM,71,3.6544153470108967,306.80999999999995
ActionType.TRANSFORM,72,3.767762697010952,306.92
ActionType.TRANSFER,73,1.1609567535086873,305.52
ActionType.TRANSFER,74,1.1666442769503131,305.67
ActionType.TRANSFER,75,1.1641460790503573,305.695
ActionType.TRANSFER,76,1.1614498257910466,305.71
ActionType.TRANSFER,77,1.1584288470038453,305.735
ActionType.TRANSFER,78,1.155435294563484,305.75000000000006
ActionType.TRANSFER,79,1.1519072983814926,305.77500000000003
ActionType.TRANSFER,80,1.1497878931776122,305.625
ActionType.TRANSFER,81,1.1485959263216126,305.7
ActionType.TRANSFER,82,1.145928963592809,305.715
ActionType.TRANSFER,83,1.1429429222422616,305.73999999999995
ActionType.TRANSFER,84,1.1399847958237481,305.75499999999994
ActionType.TRANSFER,85,1.1365019372958483,305.78
ActionType.TRANSFER,86,1.1332630654315061,305.795
ActionType.TRANSFER,87,1.1292996092388343,305.82
ActionType.TRANSFER,88,1.1257907672214174,305.835
ActionType.TRANSFER,89,1.1213635575794545,305.86
ActionType.TRANSFER,90,1.1175958307068097,305.875
ActionType.TRANSFER,91,1.1127222609183824,305.9
ActionType.TRANSFER,92,1.1087069975903772,305.91499999999996
ActionType.TRANSFER,93,1.1034049345268222,305.93999999999994
ActionType.TRANSFER,94,1.0991536997636124,305.9549999999999
ActionType.TRANSFER,95,1.0934414088932112,305.97999999999996
ActionType.TRANSFER,96,1.088965938542056,305.995
ActionType.TRANSFER,97,1.0828620099375827,306.02
ActionType.TRANSFER,98,1.078174165820299,306.03499999999997
ActionType.TRANSFER,99,1.0716974415532547,306.06
ActionType.TRANSFER,100,1.0668091677898317,306.075
ActionType.TRANSFER,101,1.059978671091299,306.09999999999997
ActionType.TRANSFER,102,1.0549019518152951,306.11499999999995
ActionType.TRANSFER,103,1.0477368183548694,306.13999999999993
ActionType.TRANSFER,104,1.042483637016942,306.155
ActionType.TRANSFER,105,1.0350030486175446,306.18
ActionType.TRANSFER,106,1.0295853490512685,306.195
ActionType.TRANSFER,107,1.0218084701251127,306.21999999999997
ActionType.TRANSFER,108,1.016238119527971,306.23499999999996
ActionType.TRANSFER,109,1.0081840364834527,306.26
ActionType.TRANSFER,110,1.00247279044219,306.275
ActionType.TRANSFER,111,0.9941604542753095,306.29999999999995
