action_type,step,expected_utility
ActionType.TRANSFER,214,823.2178754042425
ActionType.TRANSFORM,215,836.7445388629085
ActionType.TRANSFORM,216,850.3611061019177
ActionType.TRANSFORM,217,859.1858402232873
ActionType.TRANSFER,218,851.0392225105003
ActionType.TRANSFER,219,842.6025000000155
ActionType.TRANSFER,220,871.0811600784845
ActionType.TRANSFORM,221,884.9895758511452
ActionType.TRANSFORM,222,898.9879099106981
ActionType.TRANSFORM,223,908.0592611677342
ActionType.TRANSFER,224,901.4130100524236
ActionType.TRANSFER,225,850.5000000000092
ActionType.TRANSFER,226,915.2994100517204
ActionType.TRANSFER,227,924.365468287393
ActionType.TRANSFER,228,918.8777793030258
ActionType.TRANSFER,229,906.8400000000064
ActionType.TRANSFER,230,936.5935270100548
ActionType.TRANSFORM,231,951.0634090192731
ActionType.TRANSFORM,232,965.6232320009127
ActionType.TRANSFORM,233,975.0308951630616
ActionType.TRANSFER,234,970.9084110428954
ActionType.TRANSFER,235,957.037500000019
ActionType.TRANSFER,236,987.5944193624058
ActionType.TRANSFORM,237,1002.4463624763018
ActionType.TRANSFORM,238,1017.3882561074149
ActionType.TRANSFORM,239,1027.0429129862532
ActionType.TRANSFER,240,1024.222206499569
ActionType.TRANSFER,241,965.2050000000099
ActionType.TRANSFER,242,1034.5497735614208
ActionType.TRANSFER,243,1044.2418954698824
ActionType.TRANSFER,244,1042.3810088251516
ActionType.TRANSFER,245,1025.3250000000075
ActionType.TRANSFER,246,1057.140240021979
ActionType.TRANSFORM,247,1072.5540858068155
ActionType.TRANSFORM,248,1088.0578963405537
ActionType.TRANSFORM,249,1098.0493794732868
ActionType.TRANSFER,250,1097.3643673798622
ActionType.TRANSFER,251,1078.6725000000076
ActionType.TRANSFER,252,1111.2840815290494
ActionType.TRANSFORM,253,1127.0801740528389
ActionType.TRANSFORM,254,1142.9662373180274
ActionType.TRANSFORM,255,1153.2049338864476
ActionType.TRANSFER,256,1153.6362609991543
ActionType.TRANSFER,257,1087.1100000000106
ActionType.TRANSFER,258,1163.083807272346
ActionType.TRANSFER,259,1095.5700000000106
ActionType.TRANSFER,260,1172.5191205463032
ActionType.TRANSFER,261,1104.0300000000107
ActionType.TRANSFER,262,1181.9425780606405
ActionType.TRANSFER,263,1112.490000000011
ActionType.TRANSFER,264,1191.3545480401626
ActionType.TRANSFER,265,1120.9500000000107
ActionType.TRANSFER,266,1200.755389724515
ActionType.TRANSFER,267,1129.410000000011
ActionType.TRANSFER,268,1210.1454534146812
ActionType.TRANSFER,269,1137.870000000011
ActionType.TRANSFER,270,1219.5250805346866
ActionType.TRANSFER,271,1146.330000000011
ActionType.TRANSFER,272,1228.8946037069882
ActionType.TRANSFER,273,1154.7900000000113
ActionType.TRANSFER,274,1238.2543468401386
ActionType.TRANSFER,275,1163.2500000000114
ActionType.TRANSFER,276,1247.604625227409
ActionType.TRANSFER,277,1171.7100000000114
ActionType.TRANSFER,278,1256.9457456551468
ActionType.TRANSFER,279,1180.1700000000114
ActionType.TRANSFER,280,1266.2780065197398
ActionType.TRANSFER,281,1188.6300000000115
ActionType.TRANSFER,282,1275.601697952138
ActionType.TRANSFER,283,1197.0900000000117
ActionType.TRANSFER,284,1284.9171019489604
ActionType.TRANSFER,285,1205.5500000000116
ActionType.TRANSFER,286,1294.2244925092953
ActionType.TRANSFER,287,1214.0100000000118
ActionType.TRANSFER,288,1303.524135776364
ActionType.TRANSFER,289,1222.4700000000119
ActionType.TRANSFER,290,1312.8162901832854
ActionType.TRANSFER,291,1230.9300000000121
ActionType.TRANSFER,292,1322.101206602244
ActionType.TRANSFER,293,1239.390000000012
ActionType.TRANSFER,294,1331.3791284964143
ActionType.TRANSFER,295,1247.8500000000122
ActionType.TRANSFER,296,1340.6502920740518
ActionType.TRANSFER,297,1256.3100000000122
ActionType.TRANSFER,298,1349.9149264442083
ActionType.TRANSFER,299,1264.7700000000123
ActionType.TRANSFER,300,1359.1732537735777
ActionType.TRANSFER,301,1273.2300000000125
ActionType.TRANSFER,302,1368.425489444021
ActionType.TRANSFER,303,1281.6900000000123
ActionType.TRANSFER,304,1377.6718422103577
ActionType.TRANSFER,305,1290.1500000000124
ActionType.TRANSFER,306,1386.9125143580516
ActionType.TRANSFER,307,1298.6100000000126
ActionType.TRANSFER,308,1396.1477018604528
ActionType.TRANSFER,309,1307.0700000000127
ActionType.TRANSFER,310,1405.377594535286
ActionType.TRANSFER,311,1315.530000000013
ActionType.TRANSFER,312,1414.602376200116
ActionType.TRANSFER,313,1323.9900000000127
ActionType.TRANSFER,314,1423.8222248265329
ActionType.TRANSFER,315,1332.450000000013
ActionType.TRANSFER,316,1433.0373126928448
ActionType.TRANSFER,317,1340.910000000013
ActionType.TRANSFER,318,1442.247806535075
ActionType.TRANSFER,319,1349.370000000013
ActionType.TRANSFER,320,1451.4538676960872
ActionType.TRANSFER,321,1357.8300000000133
ActionType.TRANSFER,322,1460.6556522726853
ActionType.TRANSFER,323,1366.2900000000132
ActionType.TRANSFER,324,1469.853311260553
ActionType.TRANSFER,325,1374.7500000000132
ActionType.TRANSFER,326,1479.046990696913
ActionType.TRANSFER,327,1383.2100000000135
ActionType.TRANSFER,328,1488.236831800802
ActionType.TRANSFER,329,1391.6700000000135
ActionType.TRANSFER,330,1497.4229711108787
ActionType.TRANSFER,331,1400.1300000000138
ActionType.TRANSFER,332,1506.6055406206863
ActionType.TRANSFER,333,1408.5900000000136
ActionType.TRANSFER,334,1515.7846679113095
ActionType.TRANSFER,335,1417.0500000000138
ActionType.TRANSFER,336,1524.9604762813817
ActionType.TRANSFER,337,1425.5100000000139
ActionType.TRANSFER,338,1534.1330848743933
ActionType.TRANSFER,339,1433.970000000014
ActionType.TRANSFER,340,1543.3026088032789
ActionType.TRANSFER,341,1442.4300000000142
ActionType.TRANSFER,342,1552.4691592722656
ActionType.TRANSFER,343,1450.890000000014
ActionType.TRANSFER,344,1561.6328436959566
ActionType.TRANSFER,345,1459.350000000014
ActionType.TRANSFER,346,1570.7937658156625
ActionType.TRANSFER,347,1467.8100000000143
ActionType.TRANSFER,348,1579.9520258129673
ActionType.TRANSFER,349,1476.2700000000143
ActionType.TRANSFER,350,1589.107720420544
ActionType.TRANSFER,351,1484.7300000000146
ActionType.TRANSFER,352,1598.2609430302289
ActionType.TRANSFER,353,1493.1900000000144
ActionType.TRANSFER,354,1607.4117837983777
ActionType.TRANSFER,355,1501.6500000000146
ActionType.TRANSFER,356,1616.560329748517
ActionType.TRANSFER,357,1510.1100000000147
ActionType.TRANSFER,358,1625.7066648713244
ActionType.TRANSFER,359,1518.5700000000147
