action_type,step,expected_utility,state_quality
ActionType.TRANSFER,68,0.5982889233170473,305.16499999999996
ActionType.TRANSFER,69,0.5967075487841764,305.19
ActionType.TRANSFER,70,0.5950603140133442,305.20500000000004
ActionType.TRANSFER,71,0.5931258650807381,305.23
ActionType.TRANSFER,72,0.5919633109486897,305.13000000000005
ActionType.TRANSFER,73,0.5908475208074753,305.175
ActionType.TRANSFER,74,0.5892413611412423,305.2
ActionType.TRANSFER,75,0.5875885193523611,305.21500000000003
ActionType.TRANSFER,76,0.5856462726361957,305.115
ActionType.TRANSFER,77,0.5849469703050814,305.175
ActionType.TRANSFER,78,0.583397419208155,305.20000000000005
ActionType.TRANSFER,79,0.5817836439751307,305.21500000000003
ActionType.TRANSFER,80,0.5798923224930204,305.24
ActionType.TRANSFER,81,0.5780873911789585,305.255
ActionType.TRANSFER,82,0.5758675404247872,305.28000000000003
ActionType.TRANSFER,83,0.5738800391418948,305.295
ActionType.TRANSFER,84,0.5713452357373365,305.32
ActionType.TRANSFER,85,0.569183889786967,305.33500000000004
ActionType.TRANSFER,86,0.5663479771809143,305.36
ActionType.TRANSFER,87,0.5640216104098674,305.375
ActionType.TRANSFER,88,0.5608986326716433,305.40000000000003
ActionType.TRANSFER,89,0.558416128627254,305.415
ActionType.TRANSFER,90,0.5550202670151871,305.44
ActionType.TRANSFER,91,0.5523905320521506,305.455
ActionType.TRANSFER,92,0.5487360446125725,305.48
ActionType.TRANSFER,93,0.545967973077049,305.49500000000006
ActionType.TRANSFER,94,0.542069137482591,305.52000000000004
ActionType.TRANSFER,95,0.5391715790711026,305.535
ActionType.TRANSFER,96,0.5350426388650114,305.56
ActionType.TRANSFER,97,0.5320243682300092,305.575
ActionType.TRANSFER,98,0.5276794825998579,305.6
ActionType.TRANSFORM,99,0.5441164198306959,305.65000000000003
ActionType.TRANSFER,100,0.5649787869491809,305.45000000000005
ActionType.TRANSFER,101,0.5624438895749821,305.46500000000003
ActionType.TRANSFER,102,0.5589670362549753,305.49
ActionType.TRANSFER,103,0.5562905483711684,305.505
ActionType.TRANSFER,104,0.5525642095552565,305.53000000000003
ActionType.TRANSFORM,105,0.5700925530881241,305.58
ActionType.TRANSFER,106,0.5846600988694319,305.38
ActionType.TRANSFER,107,0.5825363486183642,305.39500000000004
ActionType.TRANSFER,108,0.5797884292231033,305.42
ActionType.TRANSFER,109,0.5775032346146011,305.435
ActionType.TRANSFER,110,0.5744742505152574,305.46000000000004
