action_type,step,expected_utility,state_quality
ActionType.TRANSFORM,94,393.3900000000005,67.15
ActionType.TRANSFORM,95,401.85000000000025,67.2
ActionType.TRANSFORM,96,410.40000000000003,67.25
ActionType.TRANSFORM,97,419.040000000001,67.30000000000001
ActionType.TRANSFORM,98,427.7700000000008,67.35000000000001
ActionType.TRANSFORM,99,436.59000000000054,67.4
ActionType.TRANSFORM,100,445.5000000000002,67.45
ActionType.TRANSFORM,101,454.5,67.5
ActionType.TRANSFORM,102,463.59000000000106,67.55000000000001
ActionType.TRANSFORM,103,472.7700000000008,67.60000000000001
ActionType.TRANSFORM,104,482.0400000000006,67.65
ActionType.TRANSFORM,105,491.40000000000026,67.7
ActionType.TRANSFORM,106,500.85,67.75
ActionType.TRANSFORM,107,510.39000000000107,67.80000000000001
ActionType.TRANSFORM,108,520.0200000000009,67.85000000000001
ActionType.TRANSFORM,109,529.7400000000006,67.9
ActionType.TRANSFORM,110,539.5500000000003,67.95
ActionType.TRANSFORM,111,549.45,68.0
ActionType.TRANSFORM,112,559.4400000000011,68.05000000000001
ActionType.TRANSFORM,113,569.5200000000009,68.10000000000001
ActionType.TRANSFORM,114,579.6900000000006,68.15
ActionType.TRANSFORM,115,589.9500000000003,68.2
ActionType.TRANSFORM,116,600.3000000000001,68.25
ActionType.TRANSFORM,117,610.7400000000011,68.30000000000001
ActionType.TRANSFORM,118,621.2700000000009,68.35000000000001
ActionType.TRANSFORM,119,631.8900000000007,68.4
ActionType.TRANSFORM,120,642.6000000000004,68.45
ActionType.TRANSFORM,121,653.4000000000001,68.5
ActionType.TRANSFORM,122,664.2900000000012,68.55000000000001
ActionType.TRANSFORM,123,675.270000000001,68.60000000000001
ActionType.TRANSFORM,124,686.3400000000007,68.65
ActionType.TRANSFORM,125,697.5000000000003,68.7
ActionType.TRANSFORM,126,708.75,68.75
ActionType.TRANSFORM,127,720.0900000000013,68.80000000000001
ActionType.TRANSFORM,128,731.520000000001,68.85000000000001
ActionType.TRANSFORM,129,743.0400000000008,68.9
ActionType.TRANSFORM,130,754.6500000000003,68.95
ActionType.TRANSFORM,131,766.35,69.0
ActionType.TRANSFORM,132,778.1400000000014,69.05000000000001
ActionType.TRANSFORM,133,790.020000000001,69.10000000000001
ActionType.TRANSFORM,134,801.9900000000007,69.15
ActionType.TRANSFORM,135,814.0500000000003,69.2
ActionType.TRANSFORM,136,826.2,69.25
ActionType.TRANSFORM,137,838.4400000000014,69.30000000000001
ActionType.TRANSFORM,138,850.7700000000011,69.35000000000001
ActionType.TRANSFORM,139,863.1900000000026,69.40000000000002
ActionType.TRANSFORM,140,875.7000000000021,69.45000000000002
ActionType.TRANSFORM,141,888.3000000000019,69.50000000000001
ActionType.TRANSFORM,142,900.9900000000015,69.55000000000001
ActionType.TRANSFORM,143,913.7700000000012,69.60000000000001
ActionType.TRANSFORM,144,926.6400000000007,69.65
ActionType.TRANSFORM,145,939.6000000000004,69.7
ActionType.TRANSFORM,146,952.6500000000001,69.75
ActionType.TRANSFORM,147,965.7900000000016,69.80000000000001
ActionType.TRANSFORM,148,979.0200000000012,69.85000000000001
ActionType.TRANSFORM,149,992.3400000000007,69.9
ActionType.TRANSFORM,150,1005.7500000000003,69.95
ActionType.TRANSFORM,151,1019.25,70.0
ActionType.TRANSFORM,152,1032.8400000000017,70.05000000000001
ActionType.TRANSFORM,153,1046.5200000000013,70.10000000000001
ActionType.TRANSFORM,154,1060.2900000000006,70.15
ActionType.TRANSFORM,155,1074.1500000000003,70.2
ActionType.TRANSFORM,156,1088.1000000000001,70.25
ActionType.TRANSFORM,157,1102.1400000000017,70.30000000000001
ActionType.TRANSFORM,158,1116.2700000000013,70.35000000000001
ActionType.TRANSFORM,159,1130.4900000000007,70.4
ActionType.TRANSFORM,160,1144.8000000000004,70.45
ActionType.TRANSFORM,161,1159.2,70.5
ActionType.TRANSFORM,162,1173.6900000000016,70.55000000000001
ActionType.TRANSFORM,163,1188.2700000000013,70.60000000000001
ActionType.TRANSFORM,164,1202.9400000000007,70.65
ActionType.TRANSFORM,165,1217.7000000000005,70.7
ActionType.TRANSFORM,166,1232.55,70.75
ActionType.TRANSFORM,167,1247.4900000000018,70.80000000000001
ActionType.TRANSFORM,168,1262.5200000000013,70.85000000000001
ActionType.TRANSFORM,169,1277.6400000000008,70.9
ActionType.TRANSFORM,170,1292.8500000000004,70.95
ActionType.TRANSFORM,171,1308.15,71.0
ActionType.TRANSFORM,172,1323.5400000000018,71.05000000000001
ActionType.TRANSFORM,173,1339.0200000000016,71.10000000000001
ActionType.TRANSFORM,174,1354.5900000000008,71.15
ActionType.TRANSFORM,175,1370.2500000000005,71.2
ActionType.TRANSFORM,176,1386.0,71.25
ActionType.TRANSFORM,177,1401.840000000002,71.30000000000001
ActionType.TRANSFORM,178,1417.7700000000016,71.35000000000001
ActionType.TRANSFORM,179,1433.7900000000009,71.4
ActionType.TRANSFORM,180,1449.9000000000028,71.45000000000002
ActionType.TRANSFORM,181,1466.1000000000024,71.50000000000001
ActionType.TRANSFORM,182,1482.390000000002,71.55000000000001
ActionType.TRANSFORM,183,1498.7700000000016,71.60000000000001
ActionType.TRANSFORM,184,1515.240000000001,71.65
ActionType.TRANSFORM,185,1531.8000000000004,71.7
ActionType.TRANSFORM,186,1548.45,71.75
ActionType.TRANSFORM,187,1565.1899999999996,71.8
ActionType.TRANSFORM,188,1582.0200000000016,71.85000000000001
ActionType.TRANSFORM,189,1598.940000000001,71.9
ActionType.TRANSFORM,190,1615.9500000000005,71.95
ActionType.TRANSFORM,191,1633.05,72.0
ActionType.TRANSFORM,192,1650.2399999999996,72.05
ActionType.TRANSFORM,193,1667.5200000000016,72.10000000000001
ActionType.TRANSFORM,194,1684.890000000001,72.15
ActionType.TRANSFORM,195,1702.3500000000006,72.2
ActionType.TRANSFORM,196,1719.9,72.25
ActionType.TRANSFORM,197,1737.5399999999995,72.3
ActionType.TRANSFORM,198,1755.2700000000018,72.35000000000001
ActionType.TRANSFORM,199,1773.090000000001,72.4
ActionType.TRANSFORM,200,1791.0000000000005,72.45
ActionType.TRANSFORM,201,1809.0,72.5
ActionType.TRANSFORM,202,1827.0899999999997,72.55
ActionType.TRANSFORM,203,1845.2700000000018,72.60000000000001
ActionType.TRANSFORM,204,1863.5400000000009,72.65
ActionType.TRANSFORM,205,1881.9000000000005,72.7
ActionType.TRANSFORM,206,1900.3500000000001,72.75
ActionType.TRANSFORM,207,1918.8899999999996,72.8
ActionType.TRANSFORM,208,1937.5200000000018,72.85000000000001
ActionType.TRANSFORM,209,1956.240000000001,72.9
ActionType.TRANSFORM,210,1975.0500000000006,72.95
ActionType.TRANSFORM,211,1993.95,73.0
ActionType.TRANSFORM,212,2012.9399999999996,73.05
ActionType.TRANSFORM,213,2032.0200000000018,73.10000000000001
ActionType.TRANSFORM,214,2051.190000000001,73.15
ActionType.TRANSFORM,215,2070.4500000000007,73.2
ActionType.TRANSFORM,216,2089.8,73.25
ActionType.TRANSFORM,217,2109.24,73.3
ActionType.TRANSFORM,218,2128.770000000002,73.35000000000001
ActionType.TRANSFORM,219,2148.3900000000012,73.4
ActionType.TRANSFORM,220,2168.1000000000004,73.45
ActionType.TRANSFORM,221,2187.9,73.5
ActionType.TRANSFORM,222,2207.7899999999995,73.55
ActionType.TRANSFORM,223,2227.770000000002,73.60000000000001
ActionType.TRANSFORM,224,2247.840000000001,73.65
ActionType.TRANSFORM,225,2268.0000000000005,73.7
ActionType.TRANSFORM,226,2288.25,73.75
ActionType.TRANSFORM,227,2308.5899999999997,73.8
ActionType.TRANSFORM,228,2329.020000000002,73.85000000000001
ActionType.TRANSFORM,229,2349.5400000000013,73.9
ActionType.TRANSFORM,230,2370.1500000000005,73.95
ActionType.TRANSFORM,231,2390.85,74.0
ActionType.TRANSFORM,232,2411.6399999999994,74.05
ActionType.TRANSFORM,233,2432.520000000002,74.10000000000001
ActionType.TRANSFORM,234,2453.490000000001,74.15
ActionType.TRANSFORM,235,2474.5500000000006,74.2
ActionType.TRANSFORM,236,2495.7000000000003,74.25
ActionType.TRANSFORM,237,2516.9399999999996,74.3
ActionType.TRANSFORM,238,2538.2700000000023,74.35000000000001
ActionType.TRANSFORM,239,2559.690000000001,74.4
ActionType.TRANSFORM,240,2581.2000000000007,74.45
ActionType.TRANSFORM,241,2602.8,74.5
ActionType.TRANSFORM,242,2624.4899999999993,74.55
ActionType.TRANSFORM,243,2646.2700000000023,74.60000000000001
ActionType.TRANSFORM,244,2668.1400000000012,74.65
ActionType.TRANSFORM,245,2690.100000000001,74.7
ActionType.TRANSFORM,246,2712.15,74.75
ActionType.TRANSFORM,247,2734.2899999999995,74.8
ActionType.TRANSFORM,248,2756.5200000000023,74.85000000000001
ActionType.TRANSFORM,249,2778.840000000001,74.9
ActionType.TRANSFORM,250,2801.2500000000005,74.95
ActionType.TRANSFORM,251,2823.75,75.0
ActionType.TRANSFORM,252,2846.3399999999997,75.05
ActionType.TRANSFORM,253,2869.0200000000023,75.10000000000001
ActionType.TRANSFORM,254,2891.7900000000013,75.15
ActionType.TRANSFORM,255,2914.6500000000005,75.2
ActionType.TRANSFORM,256,2937.6,75.25
ActionType.TRANSFORM,257,2960.6399999999994,75.3
ActionType.TRANSFORM,258,2983.7700000000023,75.35000000000001
ActionType.TRANSFORM,259,3006.990000000001,75.4
ActionType.TRANSFORM,260,3030.3000000000006,75.45
ActionType.TRANSFORM,261,3053.7000000000035,75.50000000000001
ActionType.TRANSFORM,262,3077.1899999999996,75.55
ActionType.TRANSFORM,263,3100.7700000000023,75.60000000000001
ActionType.TRANSFORM,264,3124.4400000000014,75.65
ActionType.TRANSFORM,265,3148.2000000000007,75.7
ActionType.TRANSFORM,266,3172.0500000000034,75.75000000000001
ActionType.TRANSFORM,267,3195.9899999999993,75.8
ActionType.TRANSFORM,268,3220.0200000000023,75.85000000000001
ActionType.TRANSFORM,269,3244.1400000000012,75.9
ActionType.TRANSFORM,270,3268.350000000001,75.95
ActionType.TRANSFORM,271,3292.6500000000037,76.00000000000001
ActionType.TRANSFORM,272,3317.0399999999995,76.05
ActionType.TRANSFORM,273,3341.5200000000023,76.10000000000001
ActionType.TRANSFORM,274,3366.0900000000015,76.15
ActionType.TRANSFORM,275,3390.750000000001,76.2
ActionType.TRANSFORM,276,3415.5000000000036,76.25000000000001
ActionType.TRANSFORM,277,3440.3399999999992,76.3
ActionType.TRANSFORM,278,3465.2700000000023,76.35000000000001
ActionType.TRANSFORM,279,3490.2900000000013,76.4
ActionType.TRANSFORM,280,3515.4000000000005,76.45
ActionType.TRANSFORM,281,3540.6000000000035,76.50000000000001
ActionType.TRANSFORM,282,3565.8899999999994,76.55
ActionType.TRANSFORM,283,3591.2700000000023,76.60000000000001
ActionType.TRANSFORM,284,3616.740000000001,76.65
ActionType.TRANSFORM,285,3642.3000000000006,76.7
ActionType.TRANSFORM,286,3667.9500000000044,76.75000000000001
ActionType.TRANSFORM,287,3693.6899999999996,76.8
ActionType.TRANSFORM,288,3719.5200000000023,76.85000000000001
ActionType.TRANSFORM,289,3745.440000000002,76.9
ActionType.TRANSFORM,290,3771.4500000000007,76.95
ActionType.TRANSFORM,291,3797.5500000000043,77.00000000000001
ActionType.TRANSFORM,292,3823.7399999999993,77.05
ActionType.TRANSFORM,293,3850.0200000000023,77.10000000000001
ActionType.TRANSFORM,294,3876.3900000000017,77.15
ActionType.TRANSFORM,295,3902.850000000001,77.2
ActionType.TRANSFORM,296,3929.400000000004,77.25000000000001
ActionType.TRANSFORM,297,3956.0399999999995,77.3
ActionType.TRANSFORM,298,3982.7700000000023,77.35000000000001
ActionType.TRANSFORM,299,4009.590000000002,77.4
ActionType.TRANSFORM,300,4036.500000000001,77.45
